tag_id	sent_id	tag type	morphemes	type	subjectivity-type	subjectivity-polarity	polarity	intensity	nested-source	target	comment	confident	raw-sentence	sentence-morph
16417	1868	ObjTag										TRUE	8 개월째 밤낮 간호 통의동 주민 22 명으로 구성된 `백송 회생 추진위원회'는 이 나무를 살리기 위해 길에서 은행잎을 주워 모아 나무 주위를 덮고 콩깻묵을 잿물에 타 뿌리는가 하면 성금을 모아 월동준비를 했고 지금도 하루도 빠짐없이 백송 주변을 쓸어주며 백송살리기에 온 정성을 다하고 있다.	8/SN#53277; 개월/NNB#53278; 째/XSN#53279; 밤낮/NNG#53280; 간호/NNG#53281; 통의동/NNP#53282; 주민/NNG#53283; 22/SN#53284; 명/NNB#53285; 으로/JKB#53286; 구성/NNG#53287; 되/XSV#53288; ㄴ/ETM#53289; `/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295; 는/JX#53296; 이/MM#53297; 나무/NNG#53298; 를/JKO#53299; 살리/VV#53300; 기/ETN#53301; 위하/VV#53302; 아/EC#53303; 길/NNG#53304; 에서/JKB#53305; 은행/NNG#53306; 잎/NNG#53307; 을/JKO#53308; 줍/VV#53309; 어/EC#53310; 모으/VV#53311; 아/EC#53312; 나무/NNG#53313; 주위/NNG#53314; 를/JKO#53315; 덮/VV#53316; 고/EC#53317; 콩깻묵/NNG#53318; 을/JKO#53319; 잿물/NNG#53320; 에/JKB#53321; 타/VV#53322; 아/EC#53323; 뿌리/VV#53324; 는가/EC#53325; 하/VV#53326; 면/EC#53327; 성금/NNG#53328; 을/JKO#53329; 모으/VV#53330; 아/EC#53331; 월동/NNG#53332; 준비/NNG#53333; 를/JKO#53334; 하/VV#53335; 았/EP#53336; 고/EC#53337; 지금/NNG#53338; 도/JX#53339; 하루/NNG#53340; 도/JX#53341; 빠짐없이/MAG#53342; 백송/NNG#53343; 주변/NNG#53344; 을/JKO#53345; 쓸/VV#53346; 어/EC#53347; 주/VX#53348; 며/EC#53349; 백송/NNG#53350; 살리기/NNG#53351; 에/JKB#53352; 온/MM#53353; 정성/NNG#53354; 을/JKO#53355; 다/MAG#53356; 하/XSV#53357; 고/EC#53358; 있/VX#53359; 다/EF#53360; ./SF#53361
17146	1868	Seed	기/ETN#53301; 위하/VV#53302	indirect	Intention	POS	POS	Medium	`/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295	이/MM#53297; 나무/NNG#53298; 를/JKO#53299; 살리/VV#53300		TRUE	8 개월째 밤낮 간호 통의동 주민 22 명으로 구성된 `백송 회생 추진위원회'는 이 나무를 살리기 위해 길에서 은행잎을 주워 모아 나무 주위를 덮고 콩깻묵을 잿물에 타 뿌리는가 하면 성금을 모아 월동준비를 했고 지금도 하루도 빠짐없이 백송 주변을 쓸어주며 백송살리기에 온 정성을 다하고 있다.	8/SN#53277; 개월/NNB#53278; 째/XSN#53279; 밤낮/NNG#53280; 간호/NNG#53281; 통의동/NNP#53282; 주민/NNG#53283; 22/SN#53284; 명/NNB#53285; 으로/JKB#53286; 구성/NNG#53287; 되/XSV#53288; ㄴ/ETM#53289; `/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295; 는/JX#53296; 이/MM#53297; 나무/NNG#53298; 를/JKO#53299; 살리/VV#53300; 기/ETN#53301; 위하/VV#53302; 아/EC#53303; 길/NNG#53304; 에서/JKB#53305; 은행/NNG#53306; 잎/NNG#53307; 을/JKO#53308; 줍/VV#53309; 어/EC#53310; 모으/VV#53311; 아/EC#53312; 나무/NNG#53313; 주위/NNG#53314; 를/JKO#53315; 덮/VV#53316; 고/EC#53317; 콩깻묵/NNG#53318; 을/JKO#53319; 잿물/NNG#53320; 에/JKB#53321; 타/VV#53322; 아/EC#53323; 뿌리/VV#53324; 는가/EC#53325; 하/VV#53326; 면/EC#53327; 성금/NNG#53328; 을/JKO#53329; 모으/VV#53330; 아/EC#53331; 월동/NNG#53332; 준비/NNG#53333; 를/JKO#53334; 하/VV#53335; 았/EP#53336; 고/EC#53337; 지금/NNG#53338; 도/JX#53339; 하루/NNG#53340; 도/JX#53341; 빠짐없이/MAG#53342; 백송/NNG#53343; 주변/NNG#53344; 을/JKO#53345; 쓸/VV#53346; 어/EC#53347; 주/VX#53348; 며/EC#53349; 백송/NNG#53350; 살리기/NNG#53351; 에/JKB#53352; 온/MM#53353; 정성/NNG#53354; 을/JKO#53355; 다/MAG#53356; 하/XSV#53357; 고/EC#53358; 있/VX#53359; 다/EF#53360; ./SF#53361
17195	1868	Seed	밤낮/NNG#53280; 간호/NNG#53281	dir-explicit	Judgment	POS	POS	Medium	주민/NNG#53283; 22/SN#53284; 명/NNB#53285; 으로/JKB#53286; 구성/NNG#53287; 되/XSV#53288; ㄴ/ETM#53289; `/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295	나무/NNG#53298		TRUE	8 개월째 밤낮 간호 통의동 주민 22 명으로 구성된 `백송 회생 추진위원회'는 이 나무를 살리기 위해 길에서 은행잎을 주워 모아 나무 주위를 덮고 콩깻묵을 잿물에 타 뿌리는가 하면 성금을 모아 월동준비를 했고 지금도 하루도 빠짐없이 백송 주변을 쓸어주며 백송살리기에 온 정성을 다하고 있다.	8/SN#53277; 개월/NNB#53278; 째/XSN#53279; 밤낮/NNG#53280; 간호/NNG#53281; 통의동/NNP#53282; 주민/NNG#53283; 22/SN#53284; 명/NNB#53285; 으로/JKB#53286; 구성/NNG#53287; 되/XSV#53288; ㄴ/ETM#53289; `/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295; 는/JX#53296; 이/MM#53297; 나무/NNG#53298; 를/JKO#53299; 살리/VV#53300; 기/ETN#53301; 위하/VV#53302; 아/EC#53303; 길/NNG#53304; 에서/JKB#53305; 은행/NNG#53306; 잎/NNG#53307; 을/JKO#53308; 줍/VV#53309; 어/EC#53310; 모으/VV#53311; 아/EC#53312; 나무/NNG#53313; 주위/NNG#53314; 를/JKO#53315; 덮/VV#53316; 고/EC#53317; 콩깻묵/NNG#53318; 을/JKO#53319; 잿물/NNG#53320; 에/JKB#53321; 타/VV#53322; 아/EC#53323; 뿌리/VV#53324; 는가/EC#53325; 하/VV#53326; 면/EC#53327; 성금/NNG#53328; 을/JKO#53329; 모으/VV#53330; 아/EC#53331; 월동/NNG#53332; 준비/NNG#53333; 를/JKO#53334; 하/VV#53335; 았/EP#53336; 고/EC#53337; 지금/NNG#53338; 도/JX#53339; 하루/NNG#53340; 도/JX#53341; 빠짐없이/MAG#53342; 백송/NNG#53343; 주변/NNG#53344; 을/JKO#53345; 쓸/VV#53346; 어/EC#53347; 주/VX#53348; 며/EC#53349; 백송/NNG#53350; 살리기/NNG#53351; 에/JKB#53352; 온/MM#53353; 정성/NNG#53354; 을/JKO#53355; 다/MAG#53356; 하/XSV#53357; 고/EC#53358; 있/VX#53359; 다/EF#53360; ./SF#53361
17196	1868	Seed	하루/NNG#53340; 도/JX#53341; 빠짐없이/MAG#53342	indirect	Judgment	POS	POS	High	22/SN#53284; 명/NNB#53285; 으로/JKB#53286; 구성/NNG#53287; 되/XSV#53288; ㄴ/ETM#53289; `/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295	백송/NNG#53343		TRUE	8 개월째 밤낮 간호 통의동 주민 22 명으로 구성된 `백송 회생 추진위원회'는 이 나무를 살리기 위해 길에서 은행잎을 주워 모아 나무 주위를 덮고 콩깻묵을 잿물에 타 뿌리는가 하면 성금을 모아 월동준비를 했고 지금도 하루도 빠짐없이 백송 주변을 쓸어주며 백송살리기에 온 정성을 다하고 있다.	8/SN#53277; 개월/NNB#53278; 째/XSN#53279; 밤낮/NNG#53280; 간호/NNG#53281; 통의동/NNP#53282; 주민/NNG#53283; 22/SN#53284; 명/NNB#53285; 으로/JKB#53286; 구성/NNG#53287; 되/XSV#53288; ㄴ/ETM#53289; `/SS#53290; 백송/NNG#53291; 회생/NNG#53292; 추진/NNG#53293; 위원회/NNG#53294; '/SS#53295; 는/JX#53296; 이/MM#53297; 나무/NNG#53298; 를/JKO#53299; 살리/VV#53300; 기/ETN#53301; 위하/VV#53302; 아/EC#53303; 길/NNG#53304; 에서/JKB#53305; 은행/NNG#53306; 잎/NNG#53307; 을/JKO#53308; 줍/VV#53309; 어/EC#53310; 모으/VV#53311; 아/EC#53312; 나무/NNG#53313; 주위/NNG#53314; 를/JKO#53315; 덮/VV#53316; 고/EC#53317; 콩깻묵/NNG#53318; 을/JKO#53319; 잿물/NNG#53320; 에/JKB#53321; 타/VV#53322; 아/EC#53323; 뿌리/VV#53324; 는가/EC#53325; 하/VV#53326; 면/EC#53327; 성금/NNG#53328; 을/JKO#53329; 모으/VV#53330; 아/EC#53331; 월동/NNG#53332; 준비/NNG#53333; 를/JKO#53334; 하/VV#53335; 았/EP#53336; 고/EC#53337; 지금/NNG#53338; 도/JX#53339; 하루/NNG#53340; 도/JX#53341; 빠짐없이/MAG#53342; 백송/NNG#53343; 주변/NNG#53344; 을/JKO#53345; 쓸/VV#53346; 어/EC#53347; 주/VX#53348; 며/EC#53349; 백송/NNG#53350; 살리기/NNG#53351; 에/JKB#53352; 온/MM#53353; 정성/NNG#53354; 을/JKO#53355; 다/MAG#53356; 하/XSV#53357; 고/EC#53358; 있/VX#53359; 다/EF#53360; ./SF#53361
16422	1869	Seed	마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418	dir-explicit	Emotion	POS	POS	High	주민/NNG#53412; 들/XSN#53413			TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
16423	1869	Seed	`/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379	indirect	Judgment	NEG	NEG	Medium	문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371	백송/NNG#53382		TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
16424	1869	Seed	라도/EC#53394; 하/VV#53395; 듯/EC#53396	writing-device	Others	POS	None	None				TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
16425	1869	Seed	보답/NNG#53392	indirect	Emotion	POS	POS	Medium	백송/NNG#53382	주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390		TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
16426	1869	SubjTag					POS	Medium				TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
17147	1869	Seed	회생/NNG#53374; 불가/NNG#53375	indirect	Judgment	NEG	NEG	Medium	Out			TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
17148	1869	Seed	정성/NNG#53390	indirect	Intention	POS	POS	Medium	주민/NNG#53384; 들/XSN#53385			TRUE	쓰러진 다음날 문화재 관리위원 등 전문가들로부터 `회생 불가' 판정을 받았던 백송은 주민들의 이 같은 정성에 보답이라도 하듯 지난 가을에 이어 올 봄에도 새싹을 피워 주민들의 마음을 더욱 설레게 하고 있다.	쓰러지/VV#53362; ㄴ/ETM#53363; 다음/NNG#53364; 날/NNG#53365; 문화재/NNG#53366; 관리/NNG#53367; 위원/NNG#53368; 등/NNB#53369; 전문가/NNG#53370; 들/XSN#53371; 로부터/JKB#53372; `/SS#53373; 회생/NNG#53374; 불가/NNG#53375; '/SS#53376; 판정/NNG#53377; 을/JKO#53378; 받/VV#53379; 았/EP#53380; 던/ETM#53381; 백송/NNG#53382; 은/JX#53383; 주민/NNG#53384; 들/XSN#53385; 의/JKG#53386; 이/NP#53387; 같/VA#53388; 은/ETM#53389; 정성/NNG#53390; 에/JKB#53391; 보답/NNG#53392; 이/VCP#53393; 라도/EC#53394; 하/VV#53395; 듯/EC#53396; 지나/VV#53397; ㄴ/ETM#53398; 가을/NNG#53399; 에/JKB#53400; 잇/VV#53401; 어/EC#53402; 올/MM#53403; 봄/NNG#53404; 에/JKB#53405; 도/JX#53406; 새/MM#53407; 싹/NNG#53408; 을/JKO#53409; 피우/VV#53410; 어/EC#53411; 주민/NNG#53412; 들/XSN#53413; 의/JKG#53414; 마음/NNG#53415; 을/JKO#53416; 더욱/MAG#53417; 설레/VV#53418; 게/EC#53419; 하/VX#53420; 고/EC#53421; 있/VX#53422; 다/EF#53423; ./SF#53424
16418	1870	ObjTag										TRUE	백송이 쓰러진 것은 작년 7월 17일.	백송/NNG#53425; 이/JKS#53426; 쓰러지/VV#53427; ㄴ/ETM#53428; 것/NNB#53429; 은/JX#53430; 작년/NNG#53431; 7/SN#53432; 월/NNB#53433; 17/SN#53434; 일/NNB#53435; ./SF#53436
16427	1871	Seed	결정/NNG#53450; 하/XSV#53451	dir-explicit	Intention	POS	NEUT	Medium	문화재관리국/NNP#53444	천연기념물/NNG#53446; 지정/NNG#53447; 해제/NNG#53448		TRUE	당시 회생 불가 판정에 따라 문화재관리국이 천연기념물 지정 해제를 결정하고 나무를 베내기 위한 동제를 열자 이에 놀란 주민들은 청와대에 진정서를 보내는 것을 시작으로 회생 작업에 나섰다.	당시/NNG#53437; 회생/NNG#53438; 불가/NNG#53439; 판정/NNG#53440; 에/JKB#53441; 따르/VV#53442; 아/EC#53443; 문화재관리국/NNP#53444; 이/JKS#53445; 천연기념물/NNG#53446; 지정/NNG#53447; 해제/NNG#53448; 를/JKO#53449; 결정/NNG#53450; 하/XSV#53451; 고/EC#53452; 나무/NNG#53453; 를/JKO#53454; 베/VV#53455; 어/EC#53456; 내/VX#53457; 기/ETN#53458; 위하/VV#53459; ㄴ/ETM#53460; 동제/NNG#53461; 를/JKO#53462; 열/VV#53463; 자/EC#53464; 이/NP#53465; 에/JKB#53466; 놀라/VV#53467; ㄴ/ETM#53468; 주민/NNG#53469; 들/XSN#53470; 은/JX#53471; 청와대/NNP#53472; 에/JKB#53473; 진정서/NNG#53474; 를/JKO#53475; 보내/VV#53476; 는/ETM#53477; 것/NNB#53478; 을/JKO#53479; 시작/NNG#53480; 으로/JKB#53481; 회생/NNG#53482; 작업/NNG#53483; 에/JKB#53484; 나서/VV#53485; 었/EP#53486; 다/EF#53487; ./SF#53488
16428	1871	Seed	놀라/VV#53467	indirect	Emotion	NEG	NEG	Medium	주민/NNG#53469; 들/XSN#53470	문화재관리국/NNP#53444; 이/JKS#53445; 천연기념물/NNG#53446; 지정/NNG#53447; 해제/NNG#53448; 를/JKO#53449; 결정/NNG#53450; 하/XSV#53451; 고/EC#53452; 나무/NNG#53453; 를/JKO#53454; 베/VV#53455; 어/EC#53456; 내/VX#53457; 기/ETN#53458; 위하/VV#53459; ㄴ/ETM#53460; 동제/NNG#53461; 를/JKO#53462; 열/VV#53463; 자/EC#53464		TRUE	당시 회생 불가 판정에 따라 문화재관리국이 천연기념물 지정 해제를 결정하고 나무를 베내기 위한 동제를 열자 이에 놀란 주민들은 청와대에 진정서를 보내는 것을 시작으로 회생 작업에 나섰다.	당시/NNG#53437; 회생/NNG#53438; 불가/NNG#53439; 판정/NNG#53440; 에/JKB#53441; 따르/VV#53442; 아/EC#53443; 문화재관리국/NNP#53444; 이/JKS#53445; 천연기념물/NNG#53446; 지정/NNG#53447; 해제/NNG#53448; 를/JKO#53449; 결정/NNG#53450; 하/XSV#53451; 고/EC#53452; 나무/NNG#53453; 를/JKO#53454; 베/VV#53455; 어/EC#53456; 내/VX#53457; 기/ETN#53458; 위하/VV#53459; ㄴ/ETM#53460; 동제/NNG#53461; 를/JKO#53462; 열/VV#53463; 자/EC#53464; 이/NP#53465; 에/JKB#53466; 놀라/VV#53467; ㄴ/ETM#53468; 주민/NNG#53469; 들/XSN#53470; 은/JX#53471; 청와대/NNP#53472; 에/JKB#53473; 진정서/NNG#53474; 를/JKO#53475; 보내/VV#53476; 는/ETM#53477; 것/NNB#53478; 을/JKO#53479; 시작/NNG#53480; 으로/JKB#53481; 회생/NNG#53482; 작업/NNG#53483; 에/JKB#53484; 나서/VV#53485; 었/EP#53486; 다/EF#53487; ./SF#53488
16429	1871	ObjTag										TRUE	당시 회생 불가 판정에 따라 문화재관리국이 천연기념물 지정 해제를 결정하고 나무를 베내기 위한 동제를 열자 이에 놀란 주민들은 청와대에 진정서를 보내는 것을 시작으로 회생 작업에 나섰다.	당시/NNG#53437; 회생/NNG#53438; 불가/NNG#53439; 판정/NNG#53440; 에/JKB#53441; 따르/VV#53442; 아/EC#53443; 문화재관리국/NNP#53444; 이/JKS#53445; 천연기념물/NNG#53446; 지정/NNG#53447; 해제/NNG#53448; 를/JKO#53449; 결정/NNG#53450; 하/XSV#53451; 고/EC#53452; 나무/NNG#53453; 를/JKO#53454; 베/VV#53455; 어/EC#53456; 내/VX#53457; 기/ETN#53458; 위하/VV#53459; ㄴ/ETM#53460; 동제/NNG#53461; 를/JKO#53462; 열/VV#53463; 자/EC#53464; 이/NP#53465; 에/JKB#53466; 놀라/VV#53467; ㄴ/ETM#53468; 주민/NNG#53469; 들/XSN#53470; 은/JX#53471; 청와대/NNP#53472; 에/JKB#53473; 진정서/NNG#53474; 를/JKO#53475; 보내/VV#53476; 는/ETM#53477; 것/NNB#53478; 을/JKO#53479; 시작/NNG#53480; 으로/JKB#53481; 회생/NNG#53482; 작업/NNG#53483; 에/JKB#53484; 나서/VV#53485; 었/EP#53486; 다/EF#53487; ./SF#53488
